,database,database_id,uniprot_id,title,organism,taxonomy_id,evidence_level,protein,fold
170,tr,A0AAW1BAQ4,A0AAW1BAQ4_CROAD,A disintegrin and metalloproteinase with thrombospondin motifs 3,Crotalus adamanteus,8729,4,Clustered_Disintegrins,train
171,tr,A0AAW1AXC7,A0AAW1AXC7_CROAD,A disintegrin and metalloproteinase with thrombospondin motifs 7,Crotalus adamanteus,8729,4,Clustered_Disintegrins,train
172,tr,A0AAW1BV30,A0AAW1BV30_CROAD,A disintegrin and metalloproteinase with thrombospondin motifs 9,Crotalus adamanteus,8729,4,Clustered_Disintegrins,train
173,tr,A0AAW1C0X1,A0AAW1C0X1_CROAD,A disintegrin and metalloproteinase with thrombospondin motifs 19,Crotalus adamanteus,8729,4,Clustered_Disintegrins,train
174,tr,A0AAW1C4X2,A0AAW1C4X2_CROAD,A disintegrin and metalloproteinase with thrombospondin motifs 10,Crotalus adamanteus,8729,4,Clustered_Disintegrins,test
175,tr,A0AAW1BES3,A0AAW1BES3_CROAD,A disintegrin and metalloproteinase with thrombospondin motifs 14,Crotalus adamanteus,8729,4,Clustered_Disintegrins,train
176,tr,V8NC79,V8NC79_OPHHA,A disintegrin and metalloproteinase with thrombospondin motifs 3 (Fragment),Ophiophagus hannah,8665,4,Clustered_Disintegrins,val
177,tr,V8NYL9,V8NYL9_OPHHA,A disintegrin and metalloproteinase with thrombospondin motifs 14 (Fragment),Ophiophagus hannah,8665,4,Clustered_Disintegrins,train
178,tr,V8P870,V8P870_OPHHA,A disintegrin and metalloproteinase with thrombospondin motifs 9 (Fragment),Ophiophagus hannah,8665,4,Clustered_Disintegrins,train
179,tr,V8NI74,V8NI74_OPHHA,A disintegrin and metalloproteinase with thrombospondin motifs 7 (Fragment),Ophiophagus hannah,8665,4,Clustered_Disintegrins,train
180,tr,V8NQF8,V8NQF8_OPHHA,A disintegrin and metalloproteinase with thrombospondin motifs 16 (Fragment),Ophiophagus hannah,8665,4,Clustered_Disintegrins,train
181,tr,V8NWJ2,V8NWJ2_OPHHA,A disintegrin and metalloproteinase with thrombospondin motifs 18 (Fragment),Ophiophagus hannah,8665,4,Clustered_Disintegrins,val
182,tr,V8P3L5,V8P3L5_OPHHA,A disintegrin and metalloproteinase with thrombospondin motifs 12 (Fragment),Ophiophagus hannah,8665,4,Clustered_Disintegrins,train
183,tr,V8P507,V8P507_OPHHA,A disintegrin and metalloproteinase with thrombospondin motifs 6 (Fragment),Ophiophagus hannah,8665,4,Clustered_Disintegrins,val
184,tr,V8NL76,V8NL76_OPHHA,A disintegrin and metalloproteinase with thrombospondin motifs 15 (Fragment),Ophiophagus hannah,8665,4,Clustered_Disintegrins,train
185,tr,V8NLN7,V8NLN7_OPHHA,A disintegrin and metalloproteinase with thrombospondin motifs 7 (Fragment),Ophiophagus hannah,8665,4,Clustered_Disintegrins,train
186,tr,V8P8T6,V8P8T6_OPHHA,A disintegrin and metalloproteinase with thrombospondin motifs 17 (Fragment),Ophiophagus hannah,8665,4,Clustered_Disintegrins,test
187,tr,V8NTJ6,V8NTJ6_OPHHA,A disintegrin and metalloproteinase with thrombospondin motifs 19 (Fragment),Ophiophagus hannah,8665,4,Clustered_Disintegrins,train
188,tr,Q4JCR9,Q4JCR9_BITAR,Disintegrin isoform Dc-1 (Fragment),Bitis arietans,8692,2,Clustered_Disintegrins,train
189,tr,A0AAW1BJY9,A0AAW1BJY9_CROAD,A disintegrin and metalloproteinase with thrombospondin motifs 5,Crotalus adamanteus,8729,4,Clustered_Disintegrins,train
190,tr,V8N3F2,V8N3F2_OPHHA,Disintegrin domain-containing protein (Fragment),Ophiophagus hannah,8665,4,Clustered_Disintegrins,train
191,tr,A0A6I9YE12,A0A6I9YE12_9SAUR,Hemorrhagic metalloproteinase-disintegrin-like kaouthiagin,Thamnophis sirtalis,35019,4,Clustered_Disintegrins,train
192,tr,A0A6I9YQR0,A0A6I9YQR0_9SAUR,Zinc metalloproteinase-disintegrin-like ohanin,Thamnophis sirtalis,35019,4,Clustered_Disintegrins,train
193,tr,A0A9F2REN1,A0A9F2REN1_PYTBI,Zinc metalloproteinase-disintegrin-like NaMP,Python bivittatus,176946,4,Clustered_Disintegrins,train
194,tr,A0A6I9YUC4,A0A6I9YUC4_9SAUR,Disintegrin and metalloproteinase domain-containing protein 12-like,Thamnophis sirtalis,35019,4,Clustered_Disintegrins,test
195,tr,A0AAW1B8U8,A0AAW1B8U8_CROAD,Disintegrin and metalloproteinase domain-containing protein 33,Crotalus adamanteus,8729,4,Clustered_Disintegrins,train
196,tr,V8N2F9,V8N2F9_OPHHA,Disintegrin and metalloproteinase domain-containing protein 33 (Fragment),Ophiophagus hannah,8665,4,Clustered_Disintegrins,train
197,tr,V8N4Z9,V8N4Z9_OPHHA,Disintegrin and metalloproteinase domain-containing protein 9 (Fragment),Ophiophagus hannah,8665,4,Clustered_Disintegrins,train
198,tr,V8P102,V8P102_OPHHA,Disintegrin and metalloproteinase domain-containing protein 12 (Fragment),Ophiophagus hannah,8665,4,Clustered_Disintegrins,train
199,tr,A0AAW1C1S4,A0AAW1C1S4_CROAD,A disintegrin and metalloproteinase with thrombospondin motifs 6 (Fragment),Crotalus adamanteus,8729,4,Clustered_Disintegrins,train
200,tr,A0AAW1C6M3,A0AAW1C6M3_CROAD,Disintegrin and metalloproteinase domain-containing protein 20-like,Crotalus adamanteus,8729,4,Clustered_Disintegrins,train
201,tr,A0AAW1AWY4,A0AAW1AWY4_CROAD,A disintegrin and metalloproteinase with thrombospondin motifs 17,Crotalus adamanteus,8729,4,Clustered_Disintegrins,train
202,tr,A0AAW1C238,A0AAW1C238_CROAD,A disintegrin and metalloproteinase with thrombospondin motifs 12,Crotalus adamanteus,8729,4,Clustered_Disintegrins,test
203,tr,A0AAW1C5R8,A0AAW1C5R8_CROAD,ADAM10: Disintegrin and metalloproteinase domain-containing protein 10,Crotalus adamanteus,8729,4,Clustered_Disintegrins,train
204,tr,A0AAW1AZ65,A0AAW1AZ65_CROAD,A disintegrin and metalloproteinase with thrombospondin motifs 8,Crotalus adamanteus,8729,4,Clustered_Disintegrins,train
205,tr,A0AAW1C5L9,A0AAW1C5L9_CROAD,Disintegrin and metalloproteinase domain-containing protein 20-like,Crotalus adamanteus,8729,4,Clustered_Disintegrins,train
206,tr,A0AAW1AYP5,A0AAW1AYP5_CROAD,A disintegrin and metalloproteinase with thrombospondin motifs 15,Crotalus adamanteus,8729,4,Clustered_Disintegrins,train
207,tr,A0AAW1B9A6,A0AAW1B9A6_CROAD,A disintegrin and metalloproteinase with thrombospondin motifs 3,Crotalus adamanteus,8729,4,Clustered_Disintegrins,val
208,tr,A0AAW1BWX2,A0AAW1BWX2_CROAD,A disintegrin and metalloproteinase with thrombospondin motifs 2,Crotalus adamanteus,8729,4,Clustered_Disintegrins,train
209,tr,V8NCM5,V8NCM5_OPHHA,A disintegrin and metalloproteinase with thrombospondin motifs 3 (Fragment),Ophiophagus hannah,8665,4,Clustered_Disintegrins,val
210,tr,V8NDQ2,V8NDQ2_OPHHA,A disintegrin and metalloproteinase with thrombospondin motifs 3 (Fragment),Ophiophagus hannah,8665,4,Clustered_Disintegrins,train
211,tr,V8NLT9,V8NLT9_OPHHA,A disintegrin and metalloproteinase with thrombospondin motifs 15 (Fragment),Ophiophagus hannah,8665,4,Clustered_Disintegrins,val
212,tr,V8N6N5,V8N6N5_OPHHA,A disintegrin and metalloproteinase with thrombospondin motifs 3 (Fragment),Ophiophagus hannah,8665,4,Clustered_Disintegrins,test
213,tr,V8NQE7,V8NQE7_OPHHA,A disintegrin and metalloproteinase with thrombospondin motifs 17 (Fragment),Ophiophagus hannah,8665,4,Clustered_Disintegrins,test
214,tr,V8P6K7,V8P6K7_OPHHA,A disintegrin and metalloproteinase with thrombospondin motifs 2 (Fragment),Ophiophagus hannah,8665,4,Clustered_Disintegrins,train
215,tr,A0AAW1BNL7,A0AAW1BNL7_CROAD,A disintegrin and metalloproteinase with thrombospondin motifs 16-like,Crotalus adamanteus,8729,4,Clustered_Disintegrins,train
216,tr,A0AAW1AWB2,A0AAW1AWB2_CROAD,A disintegrin and metalloproteinase with thrombospondin motifs 17-like,Crotalus adamanteus,8729,4,Clustered_Disintegrins,train
217,tr,A0AAW1BWI7,A0AAW1BWI7_CROAD,A disintegrin and metalloproteinase with thrombospondin motifs 2-like,Crotalus adamanteus,8729,4,Clustered_Disintegrins,test
218,sp,Q9PTU8,VSP3_BOTJA,Snake venom serine protease BPA,Bothrops jararaca,8724,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),val
219,sp,Q8JH85,VSPA_MACLB,Alpha-fibrinogenase,Macrovipera lebetinus,3148341,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
220,sp,A8QL56,VSP1_OPHHA,Alpha- and beta-fibrinogenase OhS1,Ophiophagus hannah,8665,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),test
221,sp,P0DPS3,VASP1_VIPAA,Snake venom serine protease VaSP1 (Fragment),Vipera ammodytes ammodytes,8705,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
222,sp,Q5W959,VSP14_BOTJA,Snake venom serine protease HS114,Bothrops jararaca,8724,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),val
223,sp,B7S4N9,VKT_OXYSC,Kunitz-type serine protease inhibitor taicotoxin,Oxyuranus scutellatus scutellatus,8667,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
224,sp,P0CG03,VSPBH_BOTAL,Thrombin-like enzyme bhalternin,Bothrops alternatus,64174,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
225,sp,P0C5B4,VSPGL_GLOSH,Thrombin-like enzyme gloshedobin,Gloydius shedaoensis,88083,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
226,sp,P0DJE9,VSP1_BOTMA,Thrombin-like enzyme TLBm,Bothrops marajoensis,157554,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
227,sp,P18965,VSPG_DABSI,Factor V activator RVV-V gamma,Daboia siamensis,343250,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
228,sp,F8S114,VSPCR_CROAD,Thrombin-like enzyme crotalase,Crotalus adamanteus,8729,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
229,sp,P0DJG3,VSP1_BOTAN,Thrombin-like enzyme TLBan (Fragment),Bothrocophias andianus,1144373,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
230,sp,Q58L96,FAXC_OXYSU,Venom prothrombin activator oscutarin-C catalytic subunit,Oxyuranus scutellatus,8668,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
231,sp,P0DJ86,VSPL_BOTLC,Thrombin-like enzyme leucurobin,Bothrops leucurus,157295,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),val
232,sp,P0C577,VSPG_BITGA,Thrombin-like enzyme gabonase (Fragment),Bitis gabonica,8694,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),val
233,sp,P05620,VSP1_PROFL,Thrombin-like enzyme flavoxobin,Protobothrops flavoviridis,88087,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
234,sp,P33589,VSPF_LACMU,Thrombin-like enzyme gyroxin analog,Lachesis muta muta,8753,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
235,sp,P00981,VKTHK_DENPO,Kunitz-type serine protease inhibitor homolog dendrotoxin K (Fragment),Dendroaspis polylepis polylepis,8620,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),test
236,sp,P86497,VSPR1_BITRH,Snake venom serine protease rhinocerase (Fragment),Bitis rhinoceros,715877,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
237,sp,Q7SYF1,VSPP_CERCE,Thrombin-like enzyme cerastocytin,Cerastes cerastes,8697,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
238,sp,P0DRJ7,VSPKA_LACMU,Kallikrein-like enzyme LV-Ka (Fragment),Lachesis muta muta,8753,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
239,sp,Q9I8X2,VSP1_DEIAC,Thrombin-like enzyme acutobin,Deinagkistrodon acutus,36307,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),val
240,sp,P0DJF6,VSPC_TRIAB,Thrombin-like enzyme chitribrisin,Trimeresurus albolabris,8765,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),test
241,sp,P47797,VSPF2_CALRH,Thrombin-like enzyme ancrod-2,Calloselasma rhodostoma,8717,2,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
242,sp,P25660,VKT9_BUNFA,Kunitz-type serine protease inhibitor IX,Bungarus fasciatus,8613,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
243,sp,P26324,VSPF1_CALRH,Thrombin-like enzyme ancrod,Calloselasma rhodostoma,8717,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
244,sp,Q9YGS1,VSPA_DEIAC,Thrombin-like enzyme acutin (Fragment),Deinagkistrodon acutus,36307,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),test
245,sp,Q09GK1,VSP_PHIOL,Snake venom serine protease,Philodryas olfersii,120305,2,Clustered_Snake_Venom_Serine_Proteases(SVSP),test
246,sp,Q71QI5,VSP03_TRIST,Snake venom serine protease KN3,Trimeresurus stejnegeri,39682,2,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
247,sp,Q8QG86,VSP_BOTIN,Snake venom serine protease BITS01A,Bothrops insularis,8723,2,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
248,sp,O73800,VSPSN_GLOHA,Snake venom serine protease salmobin,Gloydius halys,8714,2,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
249,sp,Q8AY78,VSP5M_TRIST,Snake venom serine protease 5,Trimeresurus stejnegeri,39682,2,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
250,sp,Q6IWF1,VSPTL_BOTAL,Snake venom serine protease BthaTL,Bothrops alternatus,64174,2,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
251,sp,Q71QI4,VSP05_TRIST,Snake venom serine protease KN5,Trimeresurus stejnegeri,39682,2,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
252,sp,Q802F0,VSPP1_GLOHA,Snake venom serine protease PTLE1,Gloydius halys,8714,2,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
253,sp,P00979,VKTH1_DENPO,Kunitz-type serine protease inhibitor homolog dendrotoxin I,Dendroaspis polylepis polylepis,8620,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
254,sp,Q9I8X0,VSP3_DEIAC,Snake venom serine protease Dav-KN,Deinagkistrodon acutus,36307,2,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
255,sp,E0Y420,VSP3_MACLB,Serine protease VLSP-3,Macrovipera lebetinus,3148341,2,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
256,sp,P00991,VKT1_VIPAA,Kunitz-type serine protease inhibitor 1,Vipera ammodytes ammodytes,8705,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
257,sp,E0Y418,VSP1_MACLB,Serine protease VLSP-1,Macrovipera lebetinus,3148341,2,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
258,sp,Q9I8W9,VSP4_DEIAC,Snake venom serine protease Dav-X,Deinagkistrodon acutus,36307,2,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
259,sp,B5U6Y3,VSP_ECHOC,Serine protease sp-Eoc49,Echis ocellatus,99586,2,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
260,sp,Q9DG83,VSP6_PROMU,Snake venom serine protease serpentokallikrein-1,Protobothrops mucrosquamatus,103944,2,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
261,sp,E5AJX2,VSP_VIPNI,Snake venom serine protease nikobin,Vipera nikolskii,1808362,2,Clustered_Snake_Venom_Serine_Proteases(SVSP),val
262,sp,O13061,VSPB_CRAGM,Snake venom serine protease 2B,Craspedocephalus gramineus,8767,2,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
263,sp,Q90WA1,VKT1_PSETT,Kunitz-type serine protease inhibitor textilinin-1,Pseudonaja textilis textilis,169397,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
264,sp,D8MIA3,VSPR5_BITRH,Snake venom serine protease rhinocerase 5 (Fragment),Bitis rhinoceros,715877,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
265,sp,P82966,VKTCI_OPHHA,Kunitz-type serine protease inhibitor,Ophiophagus hannah,8665,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
266,sp,E5L0E4,VSPB_DABSI,Beta-fibrinogenase-like,Daboia siamensis,343250,2,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
267,sp,P0DJF5,VSPPA_TRIAB,Venom plasminogen activator GPV-PA,Trimeresurus albolabris,8765,2,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
268,sp,Q5W958,VSPH_BOTJA,Snake venom serine protease homolog HS120,Bothrops jararaca,8724,2,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
269,sp,P00983,MAMB7_DENPO,Mambaquaretin-7,Dendroaspis polylepis polylepis,8620,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
270,sp,I2G9B4,VKT_MACLN,Kunitz-type serine protease inhibitor PIVL,Macrovipera lebetina transmediterranea,384075,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
271,sp,D8MIA1,VSPH3_BITRH,Snake venom serine protease homolog rhinocerase 3 (Fragment),Bitis rhinoceros,715877,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
272,sp,Q9PRY9,VSP_BITAR,Snake venom serine proteinase (Fragment),Bitis arietans,8692,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
273,sp,Q9PS28,VSPF_CERCE,Thrombin-like enzyme RP34 (Fragment),Cerastes cerastes,8697,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
274,sp,Q7LZF5,VSPC1_CROAT,Thrombin-like enzyme catroxobin-1 (Fragment),Crotalus atrox,8730,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
275,sp,P00989,VKTH2_BUNMU,Kunitz-type serine protease inhibitor homolog beta-bungarotoxin B2 chain,Bungarus multicinctus,8616,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
276,sp,P00987,VKTH1_BUNMU,"Kunitz-type serine protease inhibitor homolog beta-bungarotoxin B1 chain, major component",Bungarus multicinctus,8616,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
277,sp,C0HK18,VSP4_CRODO,Thrombin-like enzyme collinein-4 (Fragment),Crotalus durissus collilineatus,221569,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
278,sp,C0HLB2,VKT_PSEPC,Kunitz-type serine protease inhibitor PPTI,Pseudocerastes persicus,47769,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),val
279,sp,H6VC05,VKTK1_DABRR,Kunitz-type serine protease inhibitor DrKIn-I,Daboia russelii,8707,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
280,sp,P00986,VKT2_NAJNI,Kunitz-type serine protease inhibitor 2,Naja nivea,8655,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
281,sp,P00984,VKTE_DENPO,Kunitz-type serine protease inhibitor dendrotoxin E,Dendroaspis polylepis polylepis,8620,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
282,sp,Q5ZPJ7,VKT_NAJAT,Kunitz-type serine protease inhibitor NACI,Naja atra,8656,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),test
283,sp,P20229,VKTTI_NAJNA,Kunitz-type serine protease inhibitor,Naja naja,35670,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
284,sp,Q1RPS9,VKTH5_BUNMU,Kunitz-type serine protease inhibitor homolog beta-bungarotoxin B5 chain,Bungarus multicinctus,8616,3,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
285,sp,P0DKL8,VKT_VIPRE,Kunitz-type serine protease inhibitor Vur-KIn,Vipera renardi,927686,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),test
286,sp,E7FL12,VKT2_PSERS,Kunitz serine protease inhibitor Pr-mulgin 2,Pseudechis rossignolii,1489342,2,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
287,sp,Q7T2Q6,VKTHB_BUNFL,Kunitz-type serine protease inhibitor homolog beta-bungarotoxin B chain,Bungarus flaviceps flaviceps,8615,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
288,sp,P81658,VKTHC_DENAN,Kunitz-type serine protease inhibitor homolog calcicludine,Dendroaspis angusticeps,8618,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),test
289,sp,Q2ES46,VKT5_DABRR,Kunitz-type serine protease inhibitor 5,Daboia russelii,8707,2,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
290,sp,B4ESA2,VKT1L_BUNMU,Kunitz-type serine protease inhibitor PILP-1,Bungarus multicinctus,8616,3,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
291,sp,B4ESA3,VKT2L_BUNMU,Kunitz-type serine protease inhibitor PILP-2,Bungarus multicinctus,8616,3,Clustered_Snake_Venom_Serine_Proteases(SVSP),test
292,sp,B2KTG1,VKT_BUNFA,Kunitz-type serine protease inhibitor bungaruskunin,Bungarus fasciatus,8613,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
293,sp,F8J2F6,VKT18_DRYCN,Kunitz-type serine protease inhibitor 18,Drysdalia coronoides,66186,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
294,tr,A0A1W7RI98,A0A1W7RI98_AGKCO,complement subcomponent C1r,Agkistrodon contortrix contortrix,8713,3,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
295,sp,Q6T6T5,VKT1_BITGA,Kunitz-type serine protease inhibitor bitisilin-1,Bitis gabonica,8694,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
296,sp,B4ESA4,VKT3L_BUNMU,Kunitz-type serine protease inhibitor PILP-3,Bungarus multicinctus,8616,3,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
297,sp,A8Y7N7,VKTC4_DABSI,Kunitz-type serine protease inhibitor C4,Daboia siamensis,343250,2,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
298,tr,A0A194AMB1,A0A194AMB1_9SAUR,Snake venom serine protease,Agkistrodon piscivorus,8715,3,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
299,tr,A0A194ARI8,A0A194ARI8_9SAUR,Snake venom serine protease,Agkistrodon piscivorus,8715,3,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
300,sp,P0CAR0,VKTG1_MICPY,Kunitz-type serine protease inhibitor G1 (Fragment),Micrurus pyrrhocryptus,129468,1,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
301,tr,A0A1W7RJX4,A0A1W7RJX4_AGKCO,Snake venom serine protease,Agkistrodon contortrix contortrix,8713,3,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
302,tr,F8S118,F8S118_CROAD,Cadam10_SVSP-2,Crotalus adamanteus,8729,2,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
303,tr,J3RY98,J3RY98_CROAD,Cadam10_SVSP-3,Crotalus adamanteus,8729,2,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
304,tr,A0A6J1TVU9,A0A6J1TVU9_9SAUR,Snake venom serine protease NaSP isoform X1,Notechis scutatus,8663,3,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
305,tr,F8S115,F8S115_CROAD,Cadam10_SVSP-5,Crotalus adamanteus,8729,2,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
306,sp,B5KL29,VKT3_OXYSC,Kunitz-type serine protease inhibitor scutellin-3,Oxyuranus scutellatus scutellatus,8667,2,Clustered_Snake_Venom_Serine_Proteases(SVSP),val
307,sp,B5KF95,VKT1_CRYNI,Kunitz-type serine protease inhibitor nigrescinin-1,Cryptophis nigrescens,292442,2,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
308,sp,B2BS84,VKT_AUSLA,Putative Kunitz-type serine protease inhibitor,Austrelaps labialis,471292,2,Clustered_Snake_Venom_Serine_Proteases(SVSP),train
309,sp,A6MFL2,VKT2_DEMVE,Kunitz-type serine protease inhibitor vestiginin-2,Demansia vestigiata,412038,2,Clustered_Snake_Venom_Serine_Proteases(SVSP),val
